Date,AGG,SPY
2024-09-04,95.40753936767578,541.0689697265625
2024-09-05,95.65363311767578,539.7529907226562
2024-09-06,95.77668762207031,530.6688842773438
2024-09-09,95.91864776611328,536.6103515625
2024-09-10,96.21206665039062,538.9476928710938
2024-09-11,96.18367004394531,544.4766845703125
2024-09-12,96.0984878540039,549.06298828125
2024-09-13,96.29725646972656,551.9306030273438
2024-09-16,96.5244140625,552.7457275390625
2024-09-17,96.42975616455078,552.9714965820312
2024-09-18,96.12689208984375,551.3314819335938
2024-09-19,96.13636016845703,560.7396850585938
2024-09-20,96.05116271972656,559.7703247070312
2024-09-23,96.0133056640625,561.169189453125
2024-09-24,96.14580535888672,562.77490234375
2024-09-25,95.77668762207031,561.5336303710938
2024-09-26,95.79560852050781,563.7599487304688
2024-09-27,96.07009887695312,562.9423217773438
2024-09-30,95.8523941040039,565.1981811523438
2024-10-01,96.10587310791016,560.1348266601562
2024-10-02,95.90652465820312,560.371337890625
2024-10-03,95.51726531982422,559.3468627929688
2024-10-04,94.90016174316406,564.4297485351562
2024-10-07,94.57738494873047,559.3271484375
2024-10-08,94.73877716064453,564.616943359375
2024-10-09,94.49192810058594,568.5277099609375
2024-10-10,94.43498229980469,567.5328979492188
2024-10-11,94.46345520019531,570.931396484375
2024-10-14,94.37801361083984,575.6006469726562
2024-10-15,94.75775146484375,571.1283569335938
2024-10-16,94.88118743896484,573.6107177734375
2024-10-17,94.41596221923828,573.6599731445312
2024-10-18,94.482421875,575.8665771484375
2024-10-21,93.8273696899414,574.9208984375
2024-10-22,93.84634399414062,574.6155395507812
2024-10-23,93.60899353027344,569.364990234375
2024-10-24,93.78938293457031,570.596435546875
2024-10-25,93.59949493408203,570.3994140625
2024-10-28,93.4476089477539,572.1627807617188
2024-10-29,93.55204010009766,573.088623046875
2024-10-30,93.45710754394531,571.35498046875
2024-10-31,93.43811798095703,560.1546020507812
2024-11-01,93.06668853759766,562.5187377929688
2024-11-04,93.45716857910156,561.30712890625
2024-11-05,93.67620849609375,568.0942993164062
2024-11-06,92.94287872314453,582.2203369140625
2024-11-07,93.64764404296875,586.7221069335938
2024-11-08,93.8095474243164,589.2636108398438
2024-11-11,93.60001373291016,589.8250732421875
2024-11-12,93.0571517944336,587.992919921875
2024-11-13,93.03811645507812,588.278564453125
2024-11-14,93.00001525878906,584.4959106445312
2024-11-15,93.0095443725586,577.00927734375
2024-11-18,93.09525299072266,579.3734741210938
2024-11-19,93.22858428955078,581.4913940429688
2024-11-20,93.13334655761719,581.6883544921875
2024-11-21,93.08574676513672,584.81103515625
2024-11-22,93.15240478515625,586.6236572265625
2024-11-25,93.99049377441406,588.613525390625
2024-11-26,93.84764099121094,591.6869506835938
2024-11-27,94.10478973388672,589.89404296875
2024-11-29,94.47621154785156,593.55859375
2024-12-02,94.4876708984375,594.6224975585938
2024-12-03,94.30615234375,594.8983154296875
2024-12-04,94.61188507080078,598.59228515625
2024-12-05,94.6309814453125,597.607177734375
2024-12-06,94.89850616455078,598.7401123046875
2024-12-09,94.62142944335938,595.65673828125
2024-12-10,94.50678253173828,593.8048095703125
2024-12-11,94.28706359863281,598.3953247070312
2024-12-12,93.90489959716797,595.31201171875
2024-12-13,93.55139923095703,595.1937866210938
2024-12-16,93.63739013671875,597.7352905273438
2024-12-17,93.63739013671875,595.2725830078125
2024-12-18,92.92426300048828,577.5313720703125
2024-12-19,92.68465423583984,577.35400390625
2024-12-20,92.93385314941406,584.2886352539062
2024-12-23,92.64632415771484,587.7874755859375
2024-12-24,92.75174713134766,594.3207397460938
2024-12-26,92.81884002685547,594.3603515625
2024-12-27,92.62715148925781,588.1038208007812
2024-12-30,92.99136352539062,581.392578125
2024-12-31,92.87635040283203,579.2774658203125
2025-01-02,92.88594818115234,577.8541259765625
2025-01-03,92.79008483886719,585.0792846679688
2025-01-06,92.69424438476562,588.44970703125
2025-01-07,92.36834716796875,581.7977905273438
2025-01-08,92.47379302978516,582.6478271484375
2025-01-10,91.95620727539062,573.7523193359375
2025-01-13,91.86995697021484,574.6419067382812
2025-01-14,91.8987045288086,575.4325561523438
2025-01-15,92.69424438476562,585.8997192382812
2025-01-16,92.89551544189453,584.7728881835938
2025-01-17,92.89551544189453,590.6439819335938
2025-01-21,93.20221710205078,596.0504760742188
2025-01-22,92.9817886352539,599.4011840820312
2025-01-23,92.82840728759766,602.6727294921875
2025-01-24,92.9817886352539,600.913330078125
2025-01-27,93.49937438964844,592.4132080078125
2025-01-28,93.47061157226562,597.50341796875
2025-01-29,93.41309356689453,594.8248901367188
2025-01-30,93.5472640991211,598.0173950195312
2025-01-31,93.35557556152344,594.8347778320312
2025-02-03,93.44404602050781,590.831787109375
2025-02-04,93.61715698242188,594.7952880859375
2025-02-05,94.1172103881836,597.2069091796875
2025-02-06,94.02105712890625,599.2825317382812
2025-02-07,93.72293853759766,593.7969360351562
2025-02-10,93.75179290771484,597.82958984375
2025-02-11,93.54021453857422,598.2842407226562
2025-02-12,93.04978942871094,596.3568725585938
2025-02-13,93.60753631591797,602.6529541015625
2025-02-14,93.95372772216797,602.623291015625
2025-02-18,93.57869720458984,604.392578125
2025-02-19,93.71331787109375,605.8157958984375
2025-02-20,93.8575668334961,603.29541015625
2025-02-21,94.26146697998047,592.9766235351562
2025-02-24,94.42495727539062,590.2782592773438
2025-02-25,95.01156616210938,587.3427124023438
2025-02-26,95.1654281616211,587.6392822265625
2025-02-27,95.02117919921875,578.2593383789062
2025-02-28,95.4443130493164,587.2833862304688
2025-03-03,95.65074920654297,576.9942626953125
2025-03-04,95.40959167480469,570.1644897460938
2025-03-05,95.08161926269531,576.2925415039062
2025-03-06,94.98515319824219,566.0625610351562
2025-03-07,94.869384765625,569.2353515625
2025-03-10,95.32275390625,554.0734252929688
2025-03-11,94.98515319824219,549.467529296875
2025-03-12,94.70540618896484,552.3832397460938
2025-03-13,94.99478149414062,545.0197143554688
2025-03-14,94.8018798828125,556.2775268554688
2025-03-17,94.92727661132812,560.5671997070312
2025-03-18,95.02373504638672,554.50830078125
2025-03-19,95.30348205566406,560.54736328125
2025-03-20,95.3613510131836,558.9264526367188
2025-03-21,95.24559783935547,559.11083984375
2025-03-24,94.87904357910156,569.1235961914062
2025-03-25,94.96585845947266,570.4917602539062
2025-03-26,94.7343521118164,563.6810913085938
2025-03-27,94.68614196777344,562.1840209960938
2025-03-28,95.23595428466797,550.8626708984375
2025-03-31,95.41921997070312,554.5604858398438
2025-04-01,95.77245330810547,556.1268310546875
2025-04-02,95.66600036621094,559.6461791992188
2025-04-03,96.16926574707031,532.06640625
2025-04-04,96.25636291503906,500.9176330566406
2025-04-07,95.03694152832031,500.025390625
2025-04-08,94.54337310791016,492.193603515625
2025-04-09,94.75628662109375,543.8834838867188
2025-04-10,94.0110855102539,520.051025390625
2025-04-11,93.91431427001953,529.3302612304688
2025-04-14,94.46595001220703,534.4654541015625
2025-04-15,94.65950012207031,532.9684448242188
2025-04-16,94.95952606201172,521.1216430664062
2025-04-17,94.71756744384766,521.8651733398438
2025-04-21,94.1465835571289,509.443359375
2025-04-22,94.32077026367188,522.697998046875
2025-04-23,94.55304718017578,530.79736328125
2025-04-24,95.07564544677734,541.9700927734375
2025-04-25,95.42406463623047,545.8860473632812
2025-04-28,95.68537139892578,546.09423828125
2025-04-29,95.91763305664062,549.5342407226562
2025-04-30,95.83052062988281,549.7523193359375
2025-05-01,95.5693588256836,553.6484375
2025-05-02,95.10330200195312,561.8668823242188
2025-05-05,94.938232421875,558.6448974609375
2025-05-06,95.17125701904297,553.9755859375
2025-05-07,95.31690216064453,556.3052978515625
2025-05-08,94.82172393798828,560.1815185546875
2025-05-09,94.91883850097656,559.4677734375
2025-05-12,94.5984115600586,577.9567260742188
2025-05-13,94.50132751464844,581.7734375
2025-05-14,94.22946166992188,582.5169677734375
2025-05-15,94.76346588134766,585.3622436523438
2025-05-16,94.82172393798828,589.0699462890625
2025-05-19,94.7926025390625,589.71435546875
2025-05-20,94.62754821777344,587.7315673828125
2025-05-21,94.00614166259766,577.8278198242188
2025-05-22,94.27801513671875,578.0558471679688
2025-05-23,94.41393280029297,574.1102294921875
2025-05-27,94.84114837646484,586.0462646484375
2025-05-28,94.6663818359375,582.65576171875
2025-05-29,95.01592254638672,584.9557495117188
2025-05-30,95.24893951416016,584.301513671875
2025-06-02,94.99858856201172,587.5928955078125
2025-06-03,94.9303970336914,590.943603515625
2025-06-04,95.49540710449219,590.7850341796875
2025-06-05,95.25186920166016,587.9298095703125
2025-06-06,94.76480865478516,593.96728515625
2025-06-09,94.88169860839844,594.5026245117188
2025-06-10,95.09600830078125,597.8733520507812
2025-06-11,95.41747283935547,596.1680908203125
2025-06-12,95.76815032958984,598.5374145507812
2025-06-13,95.42721557617188,591.8457641601562
2025-06-16,95.23239135742188,597.4767456054688
2025-06-17,95.52462768554688,592.3712158203125
2025-06-18,95.59281921386719,592.2819213867188
2025-06-20,95.68048858642578,590.8909301757812
2025-06-23,95.87531280517578,596.7274780273438
2025-06-24,96.26496887207031,603.3196411132812
2025-06-25,96.2552261352539,603.65771484375
2025-06-26,96.51824951171875,608.380615234375
2025-06-27,96.24549102783203,611.4032592773438
2025-06-30,96.63514709472656,614.3265380859375
2025-07-01,96.54621887207031,614.127685546875
2025-07-02,96.42894744873047,616.9116821289062
2025-07-03,96.23348999023438,621.7738037109375
2025-07-07,95.89144897460938,617.140380859375
2025-07-08,95.85234069824219,616.8023681640625
2025-07-09,96.2530288696289,620.5010986328125
2025-07-10,96.22372436523438,622.2510986328125
2025-07-11,95.8230209350586,620.0635986328125
2025-07-14,95.8132553100586,621.2467651367188
2025-07-15,95.52983856201172,618.592041015625
2025-07-16,95.66666412353516,620.66015625
2025-07-17,95.70574951171875,624.4583740234375
2025-07-18,95.88166046142578,624.0010375976562
2025-07-21,96.1455307006836,625.1842651367188
2025-07-22,96.33122253417969,625.2737426757812
2025-07-23,96.1162109375,630.59326171875
2025-07-24,96.05757904052734,630.802001953125
2025-07-25,96.21393585205078,633.4667358398438
2025-07-28,96.0868911743164,633.3076782226562
2025-07-29,96.6048583984375,631.63720703125
2025-07-30,96.33122253417969,630.841796875
2025-07-31,96.38008880615234,628.4754028320312
2025-08-01,97.21355438232422,618.1743774414062
2025-08-04,97.29202270507812,627.5704956054688
2025-08-05,97.3214340209961,624.3887329101562
2025-08-06,97.28221130371094,629.17138671875
2025-08-07,97.2037582397461,628.6443481445312
2025-08-08,97.0174560546875,633.5462646484375
2025-08-11,97.08609771728516,632.29345703125
2025-08-12,97.08609771728516,639.02490234375
2025-08-13,97.43910217285156,641.2123413085938
2025-08-14,97.16453552246094,641.27197265625
2025-08-15,97.0174560546875,639.7706298828125
2025-08-18,96.90959167480469,639.63134765625
2025-08-19,97.09589385986328,636.1612548828125
2025-08-20,97.15473175048828,634.470947265625
2025-08-21,96.92919921875,631.925537109375
2025-08-22,97.46851348876953,641.6299438476562
2025-08-25,97.3214340209961,638.8060302734375
2025-08-26,97.43910217285156,641.4807739257812
2025-08-27,97.53716278076172,642.9423828125
2025-08-28,97.65481567382812,645.2192993164062
2025-08-29,97.52734375,641.3713989257812
2025-09-02,97.26861572265625,636.61865234375
2025-09-03,97.62277221679688,640.06884765625
2025-09-04,98.01628875732422,645.4181518554688
2025-09-05,98.47868347167969,643.5488891601562
2025-09-08,98.81317138671875,645.1298217773438
2025-09-09,98.61640930175781,646.6212768554688
2025-09-10,98.81317138671875,648.4906005859375
2025-09-11,99.00009155273438,653.8796997070312
2025-09-12,98.91156005859375,653.660888671875
2025-09-15,99.07879638671875,657.1409301757812
2025-09-16,99.1181640625,656.2361450195312
2025-09-17,98.9410629272461,655.4208374023438
2025-09-18,98.66560363769531,658.4832763671875
2025-09-19,98.66560363769531,661.74462890625
2025-09-22,98.54755401611328,664.8753662109375
2025-09-23,98.7049560546875,661.256103515625
2025-09-24,98.51802825927734,659.1522216796875
2025-09-25,98.38030242919922,656.1112670898438
2025-09-26,98.44917297363281,659.8701782226562
2025-09-29,98.63609313964844,661.7246704101562
2025-09-30,98.62625885009766,664.21728515625
2025-10-01,98.87793731689453,666.4806518554688
2025-10-02,98.98651123046875,667.248291015625
2025-10-03,98.87793731689453,667.2384033203125
2025-10-06,98.66079711914062,669.6312866210938
2025-10-07,98.82858276367188,667.1486206054688
2025-10-08,98.83845520019531,671.1268920898438
2025-10-09,98.72000885009766,669.1826171875
2025-10-10,99.12469482421875,651.0960693359375
2025-10-13,99.31222534179688,661.0865478515625
2025-10-14,99.47013854980469,660.2789306640625
2025-10-15,99.43065643310547,663.2102661132812
2025-10-16,99.78598022460938,658.6936645507812
2025-10-17,99.6478042602539,662.4326171875
2025-10-20,99.81558227539062,669.3222045898438
2025-10-21,99.91429901123047,669.3121948242188
2025-10-22,99.9044189453125,665.83251953125
2025-10-23,99.72676086425781,669.7808837890625
2025-10-24,99.8254623413086,675.2546997070312
2025-10-27,99.89454650878906,683.2211303710938
2025-10-28,99.95376586914062,685.0357666015625
2025-10-29,99.48001098632812,685.3648071289062
2025-10-30,99.29248046875,677.8270874023438
2025-10-31,99.23326110839844,680.050537109375
2025-11-03,99.11145782470703,681.3267822265625
2025-11-04,99.16097259521484,673.2506103515625
2025-11-05,98.89361572265625,675.583740234375
2025-11-06,99.25999450683594,668.3351440429688
2025-11-07,99.22038269042969,668.9931640625
2025-11-10,99.1807861328125,679.432373046875
2025-11-11,99.47785186767578,680.9877319335938
2025-11-12,99.438232421875,681.3666381835938
2025-11-13,99.14117431640625,670.0599975585938
2025-11-14,99.02234649658203,669.9503784179688
2025-11-17,99.0421371459961,663.7088012695312
2025-11-18,99.1015625,658.1353149414062
2025-11-19,99.1015625,660.6777954101562
2025-11-20,99.22038269042969,650.6075439453125
2025-11-21,99.45803833007812,657.08837890625
2025-11-24,99.65608978271484,666.759765625
2025-11-25,99.81452178955078,673.03125
2025-11-26,99.97296142578125,677.6775512695312
2025-11-28,99.83432006835938,681.3765869140625
2025-12-01,99.4031753540039,678.2658081054688
2025-12-02,99.5323257446289,679.5220947265625
2025-12-03,99.7210693359375,681.8751220703125
2025-12-04,99.4826431274414,682.3736572265625
2025-12-05,99.37336730957031,683.6697998046875
2025-12-08,99.21442413330078,681.6159057617188
2025-12-09,99.12501525878906,681.027587890625
2025-12-10,99.44290924072266,685.5443115234375
2025-12-11,99.46278381347656,687.1395263671875
2025-12-12,99.15481567382812,679.7514038085938
2025-12-15,99.25416564941406,678.7244262695312
2025-12-16,99.44290924072266,676.8699340820312
2025-12-17,99.4131088256836,669.4219360351562
2025-12-18,99.66146850585938,674.4769287109375
2025-12-19,99.51593780517578,680.5900268554688
2025-12-22,99.47607421875,684.8300170898438
2025-12-23,99.47607421875,687.9600219726562
2025-12-24,99.69535827636719,690.3800048828125
2025-12-26,99.71529388427734,690.3099975585938
2025-12-29,99.83490753173828,687.8499755859375
2025-12-30,99.79503631591797,687.010009765625
2025-12-31,99.5558090209961,681.9199829101562
2026-01-02,99.52590942382812,683.1699829101562
2026-01-05,99.71529388427734,687.719970703125
2026-01-06,99.69535827636719,691.8099975585938
2026-01-07,99.79503631591797,689.5800170898438
2026-01-08,99.6156234741211,689.510009765625
2026-01-09,99.83490753173828,694.0700073242188
2026-01-12,99.78506469726562,695.1599731445312
2026-01-13,99.87477111816406,693.77001953125
2026-01-14,100.02428436279297,690.3599853515625
2026-01-15,99.89470672607422,692.239990234375
2026-01-16,99.72526550292969,691.6599731445312
2026-01-20,99.34648895263672,677.5800170898438
2026-01-21,99.67542266845703,685.4000244140625
2026-01-22,99.69535827636719,688.97998046875
2026-01-23,99.78506469726562,689.22998046875
2026-01-26,99.93457794189453,692.72998046875
2026-01-27,99.86480712890625,695.489990234375
2026-01-28,99.82493591308594,695.4199829101562
2026-01-29,99.82493591308594,694.0399780273438
2026-01-30,99.80500030517578,691.969970703125
2026-02-02,99.69000244140625,695.4099731445312
2026-02-03,99.69999694824219,689.530029296875
2026-02-04,99.63999938964844,686.1900024414062
2026-02-05,100.06999969482422,677.6199951171875
2026-02-06,100.12999725341797,690.6199951171875
2026-02-09,100.16000366210938,693.9500122070312
2026-02-10,100.44999694824219,692.1199951171875
2026-02-11,100.22000122070312,691.9600219726562
2026-02-12,100.66999816894531,681.27001953125
2026-02-13,100.98999786376953,681.75
2026-02-17,101.0,682.8499755859375
2026-02-18,100.86000061035156,686.2899780273438
2026-02-19,100.87999725341797,684.47998046875
2026-02-20,100.9000015258789,689.4299926757812
2026-02-23,101.0999984741211,682.3900146484375
2026-02-24,101.08999633789062,687.3499755859375
2026-02-25,101.04000091552734,693.1500244140625
2026-02-26,101.19999694824219,689.2999877929688
2026-02-27,101.4000015258789,685.989990234375
